;dc_nome;cd_estacao;vl_longitude;vl_latitude;vl_altitude;year;temp_media_C
2245;SAO GONCALO;82689;-38.31166666;-6.83583333;237.04;2014.0;28.663561643835582
2246;SAO GONCALO;82689;-38.31166666;-6.83583333;237.04;2015.0;29.343835616438394
2247;SAO GONCALO;82689;-38.31166666;-6.83583333;237.04;2016.0;29.863479052823326
2248;SAO GONCALO;82689;-38.31166666;-6.83583333;237.04;2017.0;29.4083105022831
2249;SAO GONCALO;82689;-38.31166666;-6.83583333;237.04;2018.0;29.03780821917813
2250;SAO GONCALO;82689;-38.31166666;-6.83583333;237.04;2019.0;29.304387568555754
2251;SAO GONCALO;82689;-38.31166666;-6.83583333;237.04;2020.0;28.698979591836743
2252;SAO GONCALO;82689;-38.31166666;-6.83583333;237.04;2021.0;29.06984615384617
2253;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;1995.0;29.20249716231553
2254;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;1996.0;29.587704918032802
2255;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;1997.0;29.895329670329673
2256;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;1998.0;31.15445362718085
2257;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;1999.0;30.263013698630118
2258;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2000.0;29.054945054945083
2259;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2001.0;31.625165562913924
2260;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2002.0;29.67116279069764
2261;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2003.0;30.614940421631477
2262;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2004.0;29.798590225563807
2263;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2005.0;30.415837937384836
2264;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2006.0;29.923765996343715
2265;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2007.0;30.036347031963494
2266;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2008.0;29.65528233151187
2267;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2009.0;29.443287671232866
2268;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2010.0;30.096983546617967
2269;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2011.0;29.24383561643841
2270;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2012.0;30.61839708561024
2271;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2013.0;30.58865507776762
2272;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2014.0;30.08155251141551
2273;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2015.0;30.703105022831057
2274;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2016.0;30.76193078324233
2275;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2017.0;30.475164011246484
2276;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2018.0;30.297168949771663
2277;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2019.0;30.2679852805888
2278;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2020.0;29.727557411273494
2279;SERIDO (CAICO);82690;-37.08499999;-6.46749999;171.26;2021.0;31.49039039039042
2280;AREIA;82696;-35.71805554;-6.97555554;571.75;1988.0;27.060215053763446
2281;AREIA;82696;-35.71805554;-6.97555554;571.75;1993.0;24.53736263736263
2282;AREIA;82696;-35.71805554;-6.97555554;571.75;1994.0;23.93260869565217
2283;AREIA;82696;-35.71805554;-6.97555554;571.75;1995.0;23.396403596403623
2284;AREIA;82696;-35.71805554;-6.97555554;571.75;1996.0;23.294717668488154
2285;AREIA;82696;-35.71805554;-6.97555554;571.75;1997.0;23.4165296803653
2286;AREIA;82696;-35.71805554;-6.97555554;571.75;1998.0;24.194337899543363
2287;AREIA;82696;-35.71805554;-6.97555554;571.75;1999.0;23.513059360730633
2288;AREIA;82696;-35.71805554;-6.97555554;571.75;2000.0;23.850328227571108
2289;AREIA;82696;-35.71805554;-6.97555554;571.75;2001.0;23.97337662337662
2290;AREIA;82696;-35.71805554;-6.97555554;571.75;2002.0;23.381902123730438
2291;AREIA;82696;-35.71805554;-6.97555554;571.75;2003.0;23.37760511882998
2292;AREIA;82696;-35.71805554;-6.97555554;571.75;2004.0;23.10348623853218
2293;AREIA;82696;-35.71805554;-6.97555554;571.75;2005.0;23.630155820348346
2294;AREIA;82696;-35.71805554;-6.97555554;571.75;2006.0;23.61936073059358
2295;AREIA;82696;-35.71805554;-6.97555554;571.75;2007.0;23.082191780821937
2296;AREIA;82696;-35.71805554;-6.97555554;571.75;2008.0;23.193897996356995
2297;AREIA;82696;-35.71805554;-6.97555554;571.75;2009.0;23.41378995433793
2298;AREIA;82696;-35.71805554;-6.97555554;571.75;2010.0;23.73607305936075
2299;AREIA;82696;-35.71805554;-6.97555554;571.75;2011.0;23.088665447897625
2300;AREIA;82696;-35.71805554;-6.97555554;571.75;2012.0;23.188969917958108
2301;AREIA;82696;-35.71805554;-6.97555554;571.75;2013.0;23.48894977168948
2302;AREIA;82696;-35.71805554;-6.97555554;571.75;2014.0;23.253242009132407
2303;AREIA;82696;-35.71805554;-6.97555554;571.75;2015.0;23.48135283363804
2304;AREIA;82696;-35.71805554;-6.97555554;571.75;2016.0;23.68295350957158
2305;AREIA;82696;-35.71805554;-6.97555554;571.75;2017.0;23.322739726027375
2306;AREIA;82696;-35.71805554;-6.97555554;571.75;2018.0;23.532876712328775
2307;AREIA;82696;-35.71805554;-6.97555554;571.75;2019.0;23.58970588235292
2308;AREIA;82696;-35.71805554;-6.97555554;571.75;2020.0;25.564853556485353
2309;AREIA;82696;-35.71805554;-6.97555554;571.75;2021.0;22.4
2310;LABREA;82723;-64.78999999;-7.26138888;62.23;1973.0;26.66465753424661
2311;LABREA;82723;-64.78999999;-7.26138888;62.23;1974.0;25.98055832502492
2312;LABREA;82723;-64.78999999;-7.26138888;62.23;1975.0;26.363940520446086
2313;LABREA;82723;-64.78999999;-7.26138888;62.23;1976.0;26.362391304347806
2314;LABREA;82723;-64.78999999;-7.26138888;62.23;1977.0;26.258173515981778
2315;LABREA;82723;-64.78999999;-7.26138888;62.23;1978.0;26.425844748858506
2316;LABREA;82723;-64.78999999;-7.26138888;62.23;1979.0;26.543013698630194
2317;LABREA;82723;-64.78999999;-7.26138888;62.23;1980.0;26.281908548707804
2318;LABREA;82723;-64.78999999;-7.26138888;62.23;1981.0;26.430323299888478
2319;LABREA;82723;-64.78999999;-7.26138888;62.23;1982.0;26.65413758723834
2320;LABREA;82723;-64.78999999;-7.26138888;62.23;1983.0;27.09174129353232
2321;LABREA;82723;-64.78999999;-7.26138888;62.23;1984.0;26.55475285171102
2322;LABREA;82723;-64.78999999;-7.26138888;62.23;1985.0;26.376438356164403
2323;LABREA;82723;-64.78999999;-7.26138888;62.23;1986.0;26.69598470363291
2324;LABREA;82723;-64.78999999;-7.26138888;62.23;1987.0;27.151486988847587
2325;LABREA;82723;-64.78999999;-7.26138888;62.23;1988.0;27.22686711930168
2326;LABREA;82723;-64.78999999;-7.26138888;62.23;1989.0;26.48772946859906
2327;LABREA;82723;-64.78999999;-7.26138888;62.23;1990.0;26.764017660044175
2328;LABREA;82723;-64.78999999;-7.26138888;62.23;1991.0;27.682203389830537
2329;LABREA;82723;-64.78999999;-7.26138888;62.23;1992.0;27.1939577039275
2330;LABREA;82723;-64.78999999;-7.26138888;62.23;1993.0;26.923819095477388
2331;LABREA;82723;-64.78999999;-7.26138888;62.23;1994.0;26.443955014058073
2332;LABREA;82723;-64.78999999;-7.26138888;62.23;1995.0;26.91343283582087
2333;LABREA;82723;-64.78999999;-7.26138888;62.23;1996.0;26.601013824884824
2334;LABREA;82723;-64.78999999;-7.26138888;62.23;1997.0;26.946666666666697
2335;LABREA;82723;-64.78999999;-7.26138888;62.23;1998.0;27.41369863013699
2336;LABREA;82723;-64.78999999;-7.26138888;62.23;1999.0;26.676831501831526
2337;LABREA;82723;-64.78999999;-7.26138888;62.23;2000.0;26.580091324200918
2338;LABREA;82723;-64.78999999;-7.26138888;62.23;2001.0;26.460273972602714
2339;LABREA;82723;-64.78999999;-7.26138888;62.23;2002.0;27.024633699633714
2340;LABREA;82723;-64.78999999;-7.26138888;62.23;2003.0;27.135610766045534
2341;LABREA;82723;-64.78999999;-7.26138888;62.23;2004.0;27.227167630057814
2342;LABREA;82723;-64.78999999;-7.26138888;62.23;2005.0;27.816943866943916
2343;LABREA;82723;-64.78999999;-7.26138888;62.23;2006.0;27.485230479774234
2344;LABREA;82723;-64.78999999;-7.26138888;62.23;2007.0;27.295351043643265
2345;LABREA;82723;-64.78999999;-7.26138888;62.23;2008.0;26.948401826484
2346;LABREA;82723;-64.78999999;-7.26138888;62.23;2009.0;27.261552511415555
2347;LABREA;82723;-64.78999999;-7.26138888;62.23;2010.0;27.696512723845423
2348;LABREA;82723;-64.78999999;-7.26138888;62.23;2011.0;27.46230558096977
2349;LABREA;82723;-64.78999999;-7.26138888;62.23;2012.0;27.394804010938905
2350;LABREA;82723;-64.78999999;-7.26138888;62.23;2013.0;26.985699899295067
2351;LABREA;82723;-64.78999999;-7.26138888;62.23;2014.0;27.398435972629553
2352;LABREA;82723;-64.78999999;-7.26138888;62.23;2015.0;27.448723404255333
2353;LABREA;82723;-64.78999999;-7.26138888;62.23;2016.0;27.09317647058826
2354;LABREA;82723;-64.78999999;-7.26138888;62.23;2017.0;27.37245632065771
2355;LABREA;82723;-64.78999999;-7.26138888;62.23;2018.0;27.179017400204696
2356;LABREA;82723;-64.78999999;-7.26138888;62.23;2019.0;27.284043715846973
2357;LABREA;82723;-64.78999999;-7.26138888;62.23;2020.0;27.437597330367073
2358;LABREA;82723;-64.78999999;-7.26138888;62.23;2021.0;26.402968960863692
2359;OURICURI;82753;-40.09194444;-7.87944443;462.01;1975.0;29.664779874213835
2360;OURICURI;82753;-40.09194444;-7.87944443;462.01;1976.0;26.393720266412934
2361;OURICURI;82753;-40.09194444;-7.87944443;462.01;1977.0;26.446027397260256
2362;OURICURI;82753;-40.09194444;-7.87944443;462.01;1978.0;26.30575342465752
2363;OURICURI;82753;-40.09194444;-7.87944443;462.01;1979.0;25.451933701657463
2364;OURICURI;82753;-40.09194444;-7.87944443;462.01;1980.0;25.375233644859808
2365;OURICURI;82753;-40.09194444;-7.87944443;462.01;1981.0;26.872799208704276
2366;OURICURI;82753;-40.09194444;-7.87944443;462.01;1982.0;26.97052154195011
2367;OURICURI;82753;-40.09194444;-7.87944443;462.01;1983.0;26.79074074074074
2368;OURICURI;82753;-40.09194444;-7.87944443;462.01;1985.0;26.53546798029558
2369;OURICURI;82753;-40.09194444;-7.87944443;462.01;1986.0;22.2
2370;OURICURI;82753;-40.09194444;-7.87944443;462.01;1990.0;25.661290322580665
2371;OURICURI;82753;-40.09194444;-7.87944443;462.01;1993.0;30.13351648351649
2372;OURICURI;82753;-40.09194444;-7.87944443;462.01;1994.0;27.096255506607914
2373;OURICURI;82753;-40.09194444;-7.87944443;462.01;1995.0;26.86605504587155
2374;OURICURI;82753;-40.09194444;-7.87944443;462.01;1996.0;26.717319963536912
2375;OURICURI;82753;-40.09194444;-7.87944443;462.01;1997.0;26.905570776255768
2376;OURICURI;82753;-40.09194444;-7.87944443;462.01;1998.0;28.33735159817354
2377;OURICURI;82753;-40.09194444;-7.87944443;462.01;1999.0;26.41388127853884
2378;OURICURI;82753;-40.09194444;-7.87944443;462.01;2000.0;26.889232303090672
2379;OURICURI;82753;-40.09194444;-7.87944443;462.01;2001.0;27.39298245614031
2380;OURICURI;82753;-40.09194444;-7.87944443;462.01;2002.0;27.493987049028707
2381;OURICURI;82753;-40.09194444;-7.87944443;462.01;2003.0;26.874254143646418
2382;OURICURI;82753;-40.09194444;-7.87944443;462.01;2004.0;25.41353383458644
2383;OURICURI;82753;-40.09194444;-7.87944443;462.01;2005.0;25.4605381165919
2384;OURICURI;82753;-40.09194444;-7.87944443;462.01;2006.0;25.36298003072196
2385;OURICURI;82753;-40.09194444;-7.87944443;462.01;2007.0;26.990136986301355
2386;OURICURI;82753;-40.09194444;-7.87944443;462.01;2008.0;27.641071428571415
2387;OURICURI;82753;-40.09194444;-7.87944443;462.01;2009.0;27.325170842824594
2388;OURICURI;82753;-40.09194444;-7.87944443;462.01;2010.0;27.31132420091323
2389;OURICURI;82753;-40.09194444;-7.87944443;462.01;2011.0;26.67159817351597
2390;OURICURI;82753;-40.09194444;-7.87944443;462.01;2012.0;28.10556061987236
2391;OURICURI;82753;-40.09194444;-7.87944443;462.01;2013.0;28.271846435100503
2392;OURICURI;82753;-40.09194444;-7.87944443;462.01;2014.0;27.368829981718438
2393;OURICURI;82753;-40.09194444;-7.87944443;462.01;2015.0;28.220639269406373
2394;OURICURI;82753;-40.09194444;-7.87944443;462.01;2016.0;28.48752276867028
2395;OURICURI;82753;-40.09194444;-7.87944443;462.01;2017.0;27.824109589041075
2396;OURICURI;82753;-40.09194444;-7.87944443;462.01;2018.0;27.555525114155245
2397;OURICURI;82753;-40.09194444;-7.87944443;462.01;2019.0;27.8830540037244
2398;OURICURI;82753;-40.09194444;-7.87944443;462.01;2020.0;27.08264150943395
2399;OURICURI;82753;-40.09194444;-7.87944443;462.01;2021.0;27.40264830508474
2400;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1965.0;28.0976023976024
2401;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1966.0;27.716347031963526
2402;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1967.0;27.64255707762561
2403;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1968.0;27.468214936247758
2404;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1969.0;28.26210045662106
2405;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1970.0;27.202654867256552
2406;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1973.0;27.247553093259455
2407;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1974.0;26.826856095325383
2408;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1975.0;26.90462962962966
2409;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1976.0;26.678962001853563
2410;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1977.0;27.119514472455624
2411;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1978.0;27.432449725776973
2412;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1979.0;28.121615720524
2413;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1980.0;27.81070000000001
2414;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1981.0;27.64839596700276
2415;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1982.0;27.701278538812804
2416;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1983.0;28.03830570902396
2417;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1984.0;27.2820348304308
2418;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1985.0;26.966420664206616
2419;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1986.0;27.373789954337894
2420;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1987.0;28.40201465201464
2421;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1988.0;27.805114155251154
2422;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1989.0;27.18470695970698
2423;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1990.0;28.126806953339464
2424;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1991.0;27.598630136986337
2425;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1992.0;28.030054644808793
2426;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1993.0;27.771520146520146
2427;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1994.0;27.76590493601464
2428;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1995.0;28.24602739726027
2429;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1996.0;28.04389799635701
2430;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1997.0;28.248032936871024
2431;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1998.0;29.12200913242007
2432;CAROLINA;82765;-47.45972222;-7.33722221;182.94;1999.0;28.055456349206366
2433;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2000.0;27.756102003643047
2434;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2001.0;28.344474885844757
2435;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2002.0;28.621206581352872
2436;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2003.0;28.193967093235855
2437;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2004.0;28.261111111111113
2438;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2005.0;28.854936014625196
2439;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2006.0;28.392968036529652
2440;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2007.0;28.43808219178087
2441;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2008.0;28.141224862888507
2442;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2009.0;28.07095890410958
2443;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2010.0;29.074246575342485
2444;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2011.0;28.19415525114155
2445;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2012.0;28.243339416058404
2446;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2013.0;28.40127853881277
2447;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2014.0;28.45059360730596
2448;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2015.0;29.011619396157325
2449;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2016.0;29.232269826800398
2450;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2017.0;28.987568555758664
2451;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2018.0;28.634874759152204
2452;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2019.0;28.81644612476375
2453;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2020.0;29.134706959706953
2454;CAROLINA;82765;-47.45972222;-7.33722221;182.94;2021.0;28.28700361010829
2455;BALSAS;82768;-46.04638888;-7.52944443;263.48;1976.0;27.0413698630137
2456;BALSAS;82768;-46.04638888;-7.52944443;263.48;1977.0;27.108127853881275
2457;BALSAS;82768;-46.04638888;-7.52944443;263.48;1978.0;27.08995433789957
2458;BALSAS;82768;-46.04638888;-7.52944443;263.48;1979.0;27.4624125874126
2459;BALSAS;82768;-46.04638888;-7.52944443;263.48;1980.0;27.311819887429664
2460;BALSAS;82768;-46.04638888;-7.52944443;263.48;1981.0;27.20886654478972
2461;BALSAS;82768;-46.04638888;-7.52944443;263.48;1982.0;27.522701688555365
2462;BALSAS;82768;-46.04638888;-7.52944443;263.48;1983.0;27.886647454370806
2463;BALSAS;82768;-46.04638888;-7.52944443;263.48;1984.0;27.248938134810718
2464;BALSAS;82768;-46.04638888;-7.52944443;263.48;1985.0;26.515977443609085
2465;BALSAS;82768;-46.04638888;-7.52944443;263.48;1986.0;27.15326586936521
2466;BALSAS;82768;-46.04638888;-7.52944443;263.48;1987.0;28.093424657534232
2467;BALSAS;82768;-46.04638888;-7.52944443;263.48;1988.0;27.62224247948953
2468;BALSAS;82768;-46.04638888;-7.52944443;263.48;1989.0;27.14557213930347
2469;BALSAS;82768;-46.04638888;-7.52944443;263.48;1990.0;27.25972222222222
2470;BALSAS;82768;-46.04638888;-7.52944443;263.48;1991.0;27.55278372591003
2471;BALSAS;82768;-46.04638888;-7.52944443;263.48;1992.0;27.740788267644316
2472;BALSAS;82768;-46.04638888;-7.52944443;263.48;1993.0;27.917247706422017
2473;BALSAS;82768;-46.04638888;-7.52944443;263.48;1994.0;27.72074954296163
2474;BALSAS;82768;-46.04638888;-7.52944443;263.48;1995.0;27.861517367458877
2475;BALSAS;82768;-46.04638888;-7.52944443;263.48;1996.0;27.584151992585717
2476;BALSAS;82768;-46.04638888;-7.52944443;263.48;1997.0;27.933665559246954
2477;BALSAS;82768;-46.04638888;-7.52944443;263.48;1998.0;29.000808897876656
2478;BALSAS;82768;-46.04638888;-7.52944443;263.48;1999.0;27.791141552511426
2479;BALSAS;82768;-46.04638888;-7.52944443;263.48;2000.0;27.72618613138687
2480;BALSAS;82768;-46.04638888;-7.52944443;263.48;2001.0;28.084109589041077
2481;BALSAS;82768;-46.04638888;-7.52944443;263.48;2002.0;28.380164533820864
2482;BALSAS;82768;-46.04638888;-7.52944443;263.48;2003.0;28.350275735294176
2483;BALSAS;82768;-46.04638888;-7.52944443;263.48;2004.0;28.55797819623396
2484;BALSAS;82768;-46.04638888;-7.52944443;263.48;2005.0;28.54261477045911
2485;BALSAS;82768;-46.04638888;-7.52944443;263.48;2006.0;28.061094527363185
2486;BALSAS;82768;-46.04638888;-7.52944443;263.48;2007.0;28.66700182815358
2487;BALSAS;82768;-46.04638888;-7.52944443;263.48;2008.0;28.0515567765568
2488;BALSAS;82768;-46.04638888;-7.52944443;263.48;2009.0;28.15643835616439
2489;BALSAS;82768;-46.04638888;-7.52944443;263.48;2010.0;29.07543378995433
2490;BALSAS;82768;-46.04638888;-7.52944443;263.48;2011.0;28.36283105022828
2491;BALSAS;82768;-46.04638888;-7.52944443;263.48;2012.0;28.89672131147537
2492;BALSAS;82768;-46.04638888;-7.52944443;263.48;2013.0;28.76654478976233
2493;BALSAS;82768;-46.04638888;-7.52944443;263.48;2014.0;28.852559414990846
2494;BALSAS;82768;-46.04638888;-7.52944443;263.48;2015.0;29.2563535911602
2495;BALSAS;82768;-46.04638888;-7.52944443;263.48;2016.0;29.784776663628044
2496;BALSAS;82768;-46.04638888;-7.52944443;263.48;2017.0;29.16102325581393
2497;BALSAS;82768;-46.04638888;-7.52944443;263.48;2018.0;30.019972826086963
2498;BALSAS;82768;-46.04638888;-7.52944443;263.48;2019.0;29.531425891181982
2499;BALSAS;82768;-46.04638888;-7.52944443;263.48;2020.0;29.278219696969693
2500;BALSAS;82768;-46.04638888;-7.52944443;263.48;2021.0;29.078683385579872
2501;PICOS;82780;-41.43499999;-7.08083332;210.07;1965.0;31.68846153846154
2502;PICOS;82780;-41.43499999;-7.08083332;210.07;1966.0;29.06849315068491
2503;PICOS;82780;-41.43499999;-7.08083332;210.07;1967.0;28.239726027397225
2504;PICOS;82780;-41.43499999;-7.08083332;210.07;1968.0;28.341438979963552
2505;PICOS;82780;-41.43499999;-7.08083332;210.07;1969.0;29.220913242009203
2506;PICOS;82780;-41.43499999;-7.08083332;210.07;1970.0;29.348036529680353
2507;PICOS;82780;-41.43499999;-7.08083332;210.07;1971.0;30.4
2508;PICOS;82780;-41.43499999;-7.08083332;210.07;1973.0;28.765069124423956
2509;PICOS;82780;-41.43499999;-7.08083332;210.07;1974.0;27.738418604651155
2510;PICOS;82780;-41.43499999;-7.08083332;210.07;1975.0;28.48118721461182
2511;PICOS;82780;-41.43499999;-7.08083332;210.07;1976.0;28.9830601092896
2512;PICOS;82780;-41.43499999;-7.08083332;210.07;1977.0;28.658538812785388
2513;PICOS;82780;-41.43499999;-7.08083332;210.07;1978.0;28.6636948529411
2514;PICOS;82780;-41.43499999;-7.08083332;210.07;1979.0;27.426984126984134
2515;PICOS;82780;-41.43499999;-7.08083332;210.07;1980.0;29.11502487562185
2516;PICOS;82780;-41.43499999;-7.08083332;210.07;1981.0;25.0
2517;PICOS;82780;-41.43499999;-7.08083332;210.07;1982.0;29.607752698724166
2518;PICOS;82780;-41.43499999;-7.08083332;210.07;1983.0;30.750867579908565
2519;PICOS;82780;-41.43499999;-7.08083332;210.07;1984.0;28.824590163934328
2520;PICOS;82780;-41.43499999;-7.08083332;210.07;1985.0;27.564292237442903
2521;PICOS;82780;-41.43499999;-7.08083332;210.07;1986.0;24.2
2522;PICOS;82780;-41.43499999;-7.08083332;210.07;1993.0;31.344086021505372
2523;PICOS;82780;-41.43499999;-7.08083332;210.07;1994.0;27.229962546816544
2524;PICOS;82780;-41.43499999;-7.08083332;210.07;1995.0;28.929070929070836
2525;PICOS;82780;-41.43499999;-7.08083332;210.07;1996.0;28.87249544626574
2526;PICOS;82780;-41.43499999;-7.08083332;210.07;1997.0;28.806946983546467
2527;PICOS;82780;-41.43499999;-7.08083332;210.07;1998.0;30.87415525114143
2528;PICOS;82780;-41.43499999;-7.08083332;210.07;1999.0;29.03771689497713
2529;PICOS;82780;-41.43499999;-7.08083332;210.07;2000.0;27.5691042047532
2530;PICOS;82780;-41.43499999;-7.08083332;210.07;2001.0;31.809032258064494
2531;PICOS;82780;-41.43499999;-7.08083332;210.07;2002.0;30.06408839778996
2532;PICOS;82780;-41.43499999;-7.08083332;210.07;2003.0;30.153979871912117
2533;PICOS;82780;-41.43499999;-7.08083332;210.07;2004.0;29.356425120772915
2534;PICOS;82780;-41.43499999;-7.08083332;210.07;2005.0;29.673043478260837
2535;PICOS;82780;-41.43499999;-7.08083332;210.07;2006.0;28.74735169491525
2536;PICOS;82780;-41.43499999;-7.08083332;210.07;2007.0;29.684734299516844
2537;PICOS;82780;-41.43499999;-7.08083332;210.07;2008.0;29.331791907514408
2538;PICOS;82780;-41.43499999;-7.08083332;210.07;2009.0;28.981624758220537
2539;PICOS;82780;-41.43499999;-7.08083332;210.07;2010.0;29.78028985507244
2540;PICOS;82780;-41.43499999;-7.08083332;210.07;2011.0;29.186376811594148
2541;PICOS;82780;-41.43499999;-7.08083332;210.07;2012.0;30.733815028901695
2542;PICOS;82780;-41.43499999;-7.08083332;210.07;2013.0;29.67324324324323
2543;PICOS;82780;-41.43499999;-7.08083332;210.07;2014.0;28.58505231689082
2544;PICOS;82780;-41.43499999;-7.08083332;210.07;2015.0;29.28040404040407
2545;PICOS;82780;-41.43499999;-7.08083332;210.07;2016.0;29.08017883755589
2546;PICOS;82780;-41.43499999;-7.08083332;210.07;2017.0;28.61902439024388
2547;PICOS;82780;-41.43499999;-7.08083332;210.07;2018.0;27.93213751868456
2548;PICOS;82780;-41.43499999;-7.08083332;210.07;2019.0;27.75023364485984
2549;PICOS;82780;-41.43499999;-7.08083332;210.07;2020.0;26.71564625850342
2550;PICOS;82780;-41.43499999;-7.08083332;210.07;2021.0;29.285000000000007
2551;PATOS;82791;-37.27388888;-7.05361111;251.65;1975.0;29.964220183486226
2552;PATOS;82791;-37.27388888;-7.05361111;251.65;1976.0;28.334626865671652
2553;PATOS;82791;-37.27388888;-7.05361111;251.65;1977.0;28.13135283363803
2554;PATOS;82791;-37.27388888;-7.05361111;251.65;1978.0;28.279048490393404
2555;PATOS;82791;-37.27388888;-7.05361111;251.65;1979.0;28.323514211886312
2556;PATOS;82791;-37.27388888;-7.05361111;251.65;1980.0;28.153684210526315
2557;PATOS;82791;-37.27388888;-7.05361111;251.65;1981.0;28.79143239625167
2558;PATOS;82791;-37.27388888;-7.05361111;251.65;1982.0;28.83937418513686
2559;PATOS;82791;-37.27388888;-7.05361111;251.65;1983.0;29.35873642645605
2560;PATOS;82791;-37.27388888;-7.05361111;251.65;1984.0;28.901730418943544
2561;PATOS;82791;-37.27388888;-7.05361111;251.65;1985.0;23.6
2562;PATOS;82791;-37.27388888;-7.05361111;251.65;1993.0;31.27582417582416
2563;PATOS;82791;-37.27388888;-7.05361111;251.65;1994.0;28.620913242009124
2564;PATOS;82791;-37.27388888;-7.05361111;251.65;1995.0;29.011731315042578
2565;PATOS;82791;-37.27388888;-7.05361111;251.65;1996.0;29.081625115420103
2566;PATOS;82791;-37.27388888;-7.05361111;251.65;1997.0;29.270887245841024
2567;PATOS;82791;-37.27388888;-7.05361111;251.65;1998.0;30.70940639269404
