longitude,latitude,altitude
-56.55,-9.75,274.213055555556
-56.45,-9.75,252.982430555556
-56.35,-9.75,254.502430555556
-56.25,-9.75,253.168263888889
-56.15,-9.75,257.694444444444
-56.05,-9.75,263.147013888889
-55.95,-9.75,284.702430555556
-55.85,-9.75,333.746875
-55.75,-9.75,311.326666666667
-55.65,-9.75,340.593
-55.55,-9.75,318.693611111111
-57.15,-9.85,262.462722222222
-57.05,-9.85,245.315055555556
-56.95,-9.85,247.43625
-56.85,-9.85,289.174791666667
-56.75,-9.85,257.063888888889
-56.65,-9.85,257.972083333333
-56.55,-9.85,275.154583333333
-56.45,-9.85,251.870763888889
-56.35,-9.85,270.723541666667
-56.25,-9.85,254.980138888889
-56.15,-9.85,276.109166666667
-56.05,-9.85,269.164861111111
-55.95,-9.85,254.644375
-55.85,-9.85,266.427916666667
-55.75,-9.85,274.041944444444
-55.65,-9.85,283.723777777778
-55.55,-9.85,303.741666666667
-57.15,-9.95,301.377444444444
-57.05,-9.95,258.290611111111
-56.95,-9.95,230.958333333333
-56.85,-9.95,285.946041666667
-56.75,-9.95,259.1675
-56.65,-9.95,276.649166666667
-56.55,-9.95,284.774027777778
-56.45,-9.95,260.290972222222
-56.35,-9.95,278.705138888889
-56.25,-9.95,265.146597222222
-56.15,-9.95,283.026041666667
-56.05,-9.95,278.819166666667
-55.95,-9.95,255.571458333333
-55.85,-9.95,261.833611111111
-55.75,-9.95,260.715208333333
-55.65,-9.95,273.135
-55.55,-9.95,282.947111111111
-57.15,-10.05,250.264122807018
-57.05,-10.05,233.399122807018
-56.95,-10.05,248.035471491228
-56.85,-10.05,256.965570175439
-56.75,-10.05,257.983717105263
-56.65,-10.05,268.571929824561
-56.55,-10.05,290.775164473684
-56.45,-10.05,272.63163377193
-56.35,-10.05,270.795065789474
-56.25,-10.05,291.430153508772
-56.15,-10.05,298.123958333333
-56.05,-10.05,275.96951754386
-55.95,-10.05,267.402192982456
-55.85,-10.05,273.362938596491
-55.75,-10.05,266.651425438596
-55.65,-10.05,263.1875
-55.55,-10.05,281.325
-57.15,-10.15,245.029574944072
-57.05,-10.15,235.88841163311
-56.95,-10.15,250.812695749441
-56.85,-10.15,272.848881431767
-56.75,-10.15,274.527628635347
-56.65,-10.15,267.813255033557
-56.55,-10.15,278.976006711409
-56.45,-10.15,294.580369127517
-56.35,-10.15,278.840212527964
-56.25,-10.15,310.468791946309
-56.15,-10.15,295.797371364653
-56.05,-10.15,269.704026845638
-55.95,-10.15,283.380089485459
-55.85,-10.15,291.148154362416
-55.75,-10.15,281.868176733781
-55.65,-10.15,260.1451901566
-55.55,-10.15,267.392438478747
-55.45,-29.05,171.602262693157
-55.35,-29.05,216.568377483444
-55.25,-29.05,218.942273730684
-55.15,-29.05,272.867549668874
-55.05,-29.05,275.221909492274
-54.95,-29.05,245.473896247241
-54.85,-29.05,289.067825607064
-54.75,-29.05,339.796081677704
-54.65,-29.05,309.021799116998
-54.55,-29.05,319.833885209713
-54.45,-29.05,369.56385209713
-54.35,-29.05,408.093046357616
-54.25,-29.05,444.609161147903
-54.15,-29.05,466.417836644592
-54.05,-29.05,445.688432671082
-55.45,-29.15,179.713310961969
-55.35,-29.15,241.433445190157
-55.25,-29.15,283.159507829978
-55.15,-29.15,344.842897091723
-55.05,-29.15,346.015100671141
-54.95,-29.15,315.599161073825
-54.85,-29.15,323.867058165548
-54.75,-29.15,371.350615212528
-54.65,-29.15,355.256599552573
-54.55,-29.15,360.449496644295
-54.45,-29.15,356.914709172259
-54.35,-29.15,372.675
-54.25,-29.15,408.737975391499
-54.15,-29.15,456.620984340045
-54.05,-29.15,468.673646532439
-55.65,-29.25,132.338722222222
-55.55,-29.25,128.7385
-55.45,-29.25,176.746319444444
-55.35,-29.25,161.344444444444
-55.25,-29.25,205.154444444444
-55.15,-29.25,259.869513888889
-55.05,-29.25,338.528194444445
-54.95,-29.25,363.012986111111
-54.85,-29.25,308.924166666667
-54.75,-29.25,335.646180555556
-54.65,-29.25,342.689375
-54.55,-29.25,354.120625
-54.45,-29.25,316.539652777778
-54.35,-29.25,365.983472222222
-54.25,-29.25,432.875069444444
-54.15,-29.25,444.550833333333
-54.05,-29.25,426.051166666667
-55.65,-29.35,140.484222222222
-55.55,-29.35,139.148777777778
-55.45,-29.35,146.700208333333
-55.35,-29.35,160.835486111111
-55.25,-29.35,196.922847222222
-55.15,-29.35,263.992152777778
-55.05,-29.35,365.303125
-54.95,-29.35,349.148333333333
-54.85,-29.35,278.378611111111
-54.75,-29.35,299.221736111111
-54.65,-29.35,342.145694444444
-54.55,-29.35,292.779722222222
-54.45,-29.35,326.815208333333
-54.35,-29.35,389.971666666667
-54.25,-29.35,380.602638888889
-54.15,-29.35,394.7105
-54.05,-29.35,376.707777777778
-55.65,-29.45,149.202111111111
-55.55,-29.45,179.646277777778
-55.45,-29.45,199.653888888889
-55.35,-29.45,192.788194444444
-55.25,-29.45,234.56875
-55.15,-29.45,347.7375
-55.05,-29.45,396.006527777778
-54.95,-29.45,312.377569444444
-54.85,-29.45,241.830069444444
-54.75,-29.45,285.149652777778
-54.65,-29.45,254.203472222222
-54.55,-29.45,276.878333333333
-54.45,-29.45,367.320208333333
-54.35,-29.45,369.951458333333
-54.25,-29.45,343.215486111111
-54.15,-29.45,360.214555555556
-54.05,-29.45,369.057166666667
-55.65,-29.55,128.061666666667
-55.55,-29.55,153.947777777778
-55.45,-29.55,176.776805555556
-55.35,-29.55,139.898819444444
-55.25,-29.55,191.344791666667
-55.15,-29.55,280.710972222222
-55.05,-29.55,297.925902777778
-54.95,-29.55,248.284097222222
-54.85,-29.55,224.821041666667
-54.75,-29.55,183.164097222222
-54.65,-29.55,210.643958333333
-54.55,-29.55,332.032222222222
-54.45,-29.55,286.8725
-54.35,-29.55,236.063125
-54.25,-29.55,247.983680555556
-54.15,-29.55,289.619
-54.05,-29.55,372.778888888889
-55.65,-29.65,103.966222222222
-55.55,-29.65,103.583555555556
-55.45,-29.65,114.122777777778
-55.35,-29.65,135.596041666667
-55.25,-29.65,127.760902777778
-55.15,-29.65,157.155208333333
-55.05,-29.65,180.110277777778
-54.95,-29.65,130.625
-54.85,-29.65,110.03375
-54.75,-29.65,159.889722222222
-54.65,-29.65,158.434513888889
-54.55,-29.65,173.282083333333
-54.45,-29.65,155.959305555556
-54.35,-29.65,170.132986111111
-54.25,-29.65,246.09375
-54.15,-29.65,304.088166666667
-54.05,-29.65,337.471944444444
-55.65,-29.75,97.1455555555555
-55.55,-29.75,96.384
-55.45,-29.75,100.389166666667
-55.35,-29.75,93.7788194444445
-55.25,-29.75,116.257222222222
-55.15,-29.75,100.461111111111
-55.05,-29.75,108.964583333333
-54.95,-29.75,99.1845833333333
-54.85,-29.75,97.1995833333333
-54.75,-29.75,125.055486111111
-54.65,-29.75,116.584375
-54.55,-29.75,112.642152777778
-54.45,-29.75,139.775625
-54.35,-29.75,140.112152777778
-54.25,-29.75,136.456875
-54.15,-29.75,141.123333333333
-54.05,-29.75,147.3465
-55.65,-29.85,110.517111111111
-55.55,-29.85,130.451222222222
-55.45,-29.85,138.464305555556
-55.35,-29.85,120.819722222222
-55.25,-29.85,107.612847222222
-55.15,-29.85,96.8200694444444
-55.05,-29.85,95.5094444444444
-54.95,-29.85,110.737430555556
-54.85,-29.85,116.334305555556
-54.75,-29.85,116.301875
-54.65,-29.85,98.2453472222222
-54.55,-29.85,107.383402777778
-54.45,-29.85,117.714166666667
-54.35,-29.85,119.409236111111
-54.25,-29.85,124.261458333333
-54.15,-29.85,131.998166666667
-54.05,-29.85,101.781
-55.65,-29.95,135.319777777778
-55.55,-29.95,137.101722222222
-55.45,-29.95,158.732083333333
-55.35,-29.95,137.520694444444
-55.25,-29.95,107.539791666667
-55.15,-29.95,102.524166666667
-55.05,-29.95,91.5528472222222
-54.95,-29.95,93.3779166666667
-54.85,-29.95,99.7947222222222
-54.75,-29.95,105.96875
-54.65,-29.95,117.987291666667
-54.55,-29.95,128.345625
-54.45,-29.95,148.783819444444
-54.35,-29.95,125.258333333333
-54.25,-29.95,89.4525694444445
-54.15,-29.95,97.3731666666667
-54.05,-29.95,95.0536666666667
-55.65,-30.05,122.267947019868
-55.55,-30.05,150.556865342163
-55.45,-30.05,166.049282560706
-55.35,-30.05,141.526931567329
-55.25,-30.05,131.587472406181
-55.15,-30.05,109.244867549669
-55.05,-30.05,92.4561810154525
-54.95,-30.05,101.247130242826
-54.85,-30.05,116.909437086093
-54.75,-30.05,134.282284768212
-54.65,-30.05,138.141777041943
-54.55,-30.05,155.657726269316
-54.45,-30.05,157.911313465784
-54.35,-30.05,115.606125827815
-54.25,-30.05,100.217549668874
-55.65,-30.15,129.046577181208
-55.55,-30.15,130.318165548098
-55.45,-30.15,166.534843400447
-55.35,-30.15,157.325055928412
-55.25,-30.15,133.425055928412
-55.15,-30.15,114.679138702461
-55.05,-30.15,92.241610738255
-54.95,-30.15,120.484004474273
-54.85,-30.15,113.270078299776
-54.75,-30.15,117.58115212528
-54.65,-30.15,136.657102908277
-54.55,-30.15,138.174049217002
-54.45,-30.15,148.061409395973
-54.35,-30.15,128.797539149888
-54.25,-30.15,99.0104586129754
-60.55,4.95,870.463944444444
-60.45,4.95,1123.96583333333
-60.35,4.95,1321.47522222222
-60.25,4.95,1207.11244444444
-60.65,4.85,1070.2415
-60.55,4.85,817.677444444444
-60.45,4.85,996.892611111111
-60.35,4.85,1273.27705555556
-60.25,4.85,1203.00127777778
-60.75,4.75,1109.44895833333
-60.65,4.75,902.850972222223
-60.55,4.75,774.805555555556
-60.45,4.75,905.580902777778
-60.35,4.75,939.2075
-60.25,4.75,1078.64027777778
-60.15,4.75,752.870555555556
-60.05,4.75,792.060388888889
-60.85,4.65,915.252013888889
-60.75,4.65,828.659305555556
-60.65,4.65,773.900833333333
-60.55,4.65,777.114513888889
-60.45,4.65,832.051597222222
-60.35,4.65,750.745
-60.25,4.65,709.954930555556
-60.15,4.65,632.624111111111
-60.95,4.55,825.594027777778
-60.85,4.55,789.094861111111
-60.75,4.55,935.162430555556
-60.65,4.55,837.712222222222
-60.55,4.55,731.780416666667
-60.45,4.55,771.265416666667
-60.35,4.55,690.450347222222
-60.25,4.55,607.301944444444
-61.25,4.45,928.824166666667
-61.15,4.45,985.691111111111
-61.05,4.45,947.111597222223
-60.95,4.45,825.290972222222
-60.85,4.45,1030.97756944444
-60.75,4.45,1051.83472222222
-60.65,4.45,912.95125
-60.55,4.45,740.140972222222
-60.45,4.45,637.860416666667
-60.35,4.45,607.057986111111
-60.25,4.45,562.334027777778
-60.15,4.45,513.544277777778
-60.05,4.45,471.359722222222
-61.45,4.35,942.99
-61.35,4.35,808.414930555556
-61.25,4.35,750.450347222222
-61.15,4.35,740.754097222222
-61.05,4.35,589.77125
-60.95,4.35,504.153541666667
-60.85,4.35,636.820416666667
-60.75,4.35,548.9325
-60.65,4.35,557.786180555556
-60.55,4.35,618.703611111111
-60.45,4.35,437.333958333333
-60.35,4.35,458.663958333333
-60.25,4.35,550.077291666667
-60.15,4.35,575.135722222222
-60.05,4.35,508.642722222222
-61.65,4.25,568.610166666667
-61.55,4.25,621.865111111111
-61.45,4.25,522.6175
-61.35,4.25,524.788263888889
-61.25,4.25,478.564583333333
-61.15,4.25,501.939375
-61.05,4.25,467.089305555556
-60.95,4.25,404.563680555556
-60.85,4.25,505.960486111111
-60.75,4.25,380.649166666667
-60.65,4.25,285.278819444444
-60.55,4.25,281.909236111111
-60.45,4.25,521.422013888889
-60.35,4.25,428.873055555555
-60.25,4.25,535.325347222222
-60.15,4.25,592.3835
-60.05,4.25,550.2265
-61.65,4.15,661.798722222222
-61.55,4.15,632.489222222222
-61.45,4.15,290.493333333333
-61.35,4.15,345.755347222222
-61.25,4.15,329.603263888889
-61.15,4.15,264.897430555556
-61.05,4.15,190.909652777778
-60.95,4.15,163.060694444444
-60.85,4.15,327.636458333333
-60.75,4.15,243.234513888889
-60.65,4.15,234.000208333333
-60.55,4.15,224.960555555556
-60.45,4.15,267.406805555556
-60.35,4.15,356.01125
-60.25,4.15,356.958263888889
-60.15,4.15,473.431611111111
-60.05,4.15,457.611611111111
-61.65,4.05,268.643222222222
-61.55,4.05,232.144166666667
-61.45,4.05,222.150486111111
-61.35,4.05,199.22375
-61.25,4.05,182.214375
-61.15,4.05,160.804166666667
-61.05,4.05,185.509236111111
-60.95,4.05,213.177916666667
-60.85,4.05,125.347638888889
-60.75,4.05,112.455277777778
-60.65,4.05,118.381319444444
-60.55,4.05,154.505625
-60.45,4.05,274.322708333333
-60.35,4.05,410.187638888889
-60.25,4.05,295.787916666667
-60.15,4.05,325.375111111111
-60.05,4.05,450.398944444445
-61.65,3.95,252.236177777778
-61.55,3.95,200.046266666667
-61.45,3.95,181.954166666667
-61.35,3.95,167.561444444444
-61.25,3.95,163.143055555556
-61.15,3.95,125.839333333333
-61.05,3.95,109.756722222222
-60.95,3.95,133.527833333333
-60.85,3.95,129.754444444444
-60.75,3.95,115.274888888889
-60.65,3.95,105.075222222222
-60.55,3.95,104.426388888889
-60.45,3.95,159.272111111111
-60.35,3.95,177.954055555556
-60.25,3.95,235.130055555556
-60.15,3.95,222.912666666667
-60.05,3.95,357.076488888889
-61.65,3.85,177.796844444444
-61.55,3.85,158.933955555556
-61.45,3.85,135.394611111111
-61.35,3.85,137.449277777778
-61.25,3.85,122.23
-61.15,3.85,128.218055555556
-61.05,3.85,116.848944444444
-60.95,3.85,104.265388888889
-60.85,3.85,115.052055555556
-60.75,3.85,104.734111111111
-60.65,3.85,99.6808333333333
-60.55,3.85,104.316833333333
-60.45,3.85,112.786888888889
-60.35,3.85,163.606
-60.25,3.85,329.651
-60.15,3.85,213.946044444444
-60.05,3.85,356.402311111111
-52.65,-24.05,563.11412803532
-52.55,-24.05,563.587284768212
-52.45,-24.05,517.296688741722
-52.35,-24.05,419.241114790287
-52.25,-24.05,442.264900662252
-52.15,-24.05,400.923454746137
-52.05,-24.05,350.608554083885
-51.95,-24.05,379.303973509934
-51.85,-24.05,385.879525386314
-51.75,-24.05,434.529304635762
-51.65,-24.05,556.061534216336
-51.55,-24.05,659.897958057395
-51.45,-24.05,820.895474613687
-51.35,-24.05,942.243818984548
-51.25,-24.05,1030.61258278146
-51.15,-24.05,866.929845474614
-51.05,-24.05,756.646136865342
-52.65,-24.15,595.397567567568
-52.55,-24.15,598.129144144144
-52.45,-24.15,573.833614864865
-52.35,-24.15,507.096283783784
-52.25,-24.15,505.213400900901
-52.15,-24.15,415.602984234234
-52.05,-24.15,367.274887387387
-51.95,-24.15,415.938795045045
-51.85,-24.15,486.408502252252
-51.75,-24.15,438.209740990991
-51.65,-24.15,487.302477477478
-51.55,-24.15,598.248592342342
-51.45,-24.15,661.415371621622
-51.35,-24.15,661.756587837838
-51.25,-24.15,730.720551801802
-51.15,-24.15,849.680810810811
-51.05,-24.15,842.153018018018
-52.65,-24.25,620.685013774105
-52.55,-24.25,656.050247933884
-52.45,-24.25,628.733746556474
-52.35,-24.25,645.631473829201
-52.25,-24.25,576.940840220386
-52.15,-24.25,490.096900826446
-52.05,-24.25,400.662947658402
-51.95,-24.25,470.039876033058
-51.85,-24.25,522.758608815427
-51.75,-24.25,589.490013774105
-51.65,-24.25,499.971763085399
-51.55,-24.25,513.874380165289
-51.45,-24.25,459.673691460055
-51.35,-24.25,513.215013774105
-51.25,-24.25,653.384917355372
-51.15,-24.25,835.417355371901
-51.05,-24.25,789.307162534435
-52.65,-24.35,683.752777777778
-52.55,-24.35,704.86
-52.45,-24.35,671.746736111111
-52.35,-24.35,653.760902777778
-52.25,-24.35,487.016319444444
-52.15,-24.35,443.255972222222
-52.05,-24.35,445.378263888889
-51.95,-24.35,570.170902777778
-51.85,-24.35,625.068819444444
-51.75,-24.35,643.172569444444
-51.65,-24.35,582.115347222222
-51.55,-24.35,539.541736111111
-51.45,-24.35,631.300347222222
-51.35,-24.35,557.754930555556
-51.25,-24.35,535.007916666667
-51.15,-24.35,667.758222222222
-51.05,-24.35,742.704111111111
-52.65,-24.45,712.333277777778
-52.55,-24.45,758.600333333333
-52.45,-24.45,735.490069444444
-52.35,-24.45,644.585416666667
-52.25,-24.45,516.458055555556
-52.15,-24.45,512.149027777778
-52.05,-24.45,514.850694444445
-51.95,-24.45,588.162638888889
-51.85,-24.45,724.762222222222
-51.75,-24.45,733.521597222222
-51.65,-24.45,606.255972222222
-51.55,-24.45,461.647638888889
-51.45,-24.45,614.506319444444
-51.35,-24.45,745.923472222222
-51.25,-24.45,641.200069444445
-51.15,-24.45,536.804611111111
-51.05,-24.45,648.778555555556
-52.65,-24.55,646.863
-52.55,-24.55,714.028944444444
-52.45,-24.55,786.847152777778
-52.35,-24.55,676.625
-52.25,-24.55,626.347708333333
-52.15,-24.55,529.5625
-52.05,-24.55,603.497152777778
-51.95,-24.55,587.845972222222
-51.85,-24.55,746.82375
-51.75,-24.55,810.690138888889
-51.65,-24.55,626.478680555556
-51.55,-24.55,477.251666666667
-51.45,-24.55,596.309722222222
-51.35,-24.55,800.511944444444
-51.25,-24.55,782.053888888889
-51.15,-24.55,619.486388888889
-51.05,-24.55,680.328722222222
-52.65,-24.65,592.98974789916
-52.55,-24.65,666.718095238095
-52.45,-24.65,726.124019607843
-52.35,-24.65,796.396848739496
-52.25,-24.65,698.529971988796
-52.15,-24.65,610.63487394958
-52.05,-24.65,701.504341736695
-51.95,-24.65,704.367857142857
-51.85,-24.65,774.760224089636
-51.75,-24.65,856.278571428572
-51.65,-24.65,698.941946778711
-51.55,-24.65,536.213095238095
-51.45,-24.65,573.735504201681
-51.35,-24.65,767.891316526611
-51.25,-24.65,814.638445378151
-51.15,-24.65,707.777254901961
-51.05,-24.65,751.414901960784
-52.65,-24.75,571.946721763085
-52.55,-24.75,606.787162534435
-52.45,-24.75,629.380303030303
-52.35,-24.75,732.884366391185
-52.25,-24.75,807.046625344353
-52.15,-24.75,750.250482093664
-52.05,-24.75,829.26108815427
-51.95,-24.75,832.906887052342
-51.85,-24.75,906.744214876033
-51.75,-24.75,838.495041322314
-51.65,-24.75,677.492079889807
-51.55,-24.75,594.585192837466
-51.45,-24.75,818.195730027548
-51.35,-24.75,751.444214876033
-51.25,-24.75,831.452685950413
-51.15,-24.75,840.910468319559
-51.05,-24.75,836.501873278237
-52.65,-24.85,462.589555555556
-52.55,-24.85,495.631722222222
-52.45,-24.85,554.46625
-52.35,-24.85,617.42
-52.25,-24.85,717.941597222222
-52.15,-24.85,832.405069444445
-52.05,-24.85,943.677291666667
-51.95,-24.85,986.476180555556
-51.85,-24.85,920.60875
-51.75,-24.85,867.032013888889
-51.65,-24.85,747.009791666667
-51.55,-24.85,719.051527777778
-51.45,-24.85,616.990694444444
-51.35,-24.85,607.041180555556
-51.25,-24.85,616.418958333333
-51.15,-24.85,719.036611111111
-51.05,-24.85,828.343611111111
-52.65,-24.95,561.137222222222
-52.55,-24.95,610.384166666667
-52.45,-24.95,672.842361111111
-52.35,-24.95,735.440416666667
-52.25,-24.95,803.884444444444
-52.15,-24.95,872.082777777778
-52.05,-24.95,979.213263888889
-51.95,-24.95,1070.09868055556
-51.85,-24.95,991.347152777778
-51.75,-24.95,908.880902777778
-51.65,-24.95,893.347847222222
-51.55,-24.95,851.891805555556
-51.45,-24.95,615.383472222222
-51.35,-24.95,589.462986111111
-51.25,-24.95,554.273402777778
-51.15,-24.95,710.220166666667
-51.05,-24.95,844.310611111111
-52.65,-25.05,539.68701986755
-52.55,-25.05,612.209050772627
-52.45,-25.05,667.888410596027
-52.35,-25.05,699.691556291391
-52.25,-25.05,733.418156732892
-52.15,-25.05,819.231346578367
-52.05,-25.05,880.502152317881
-51.95,-25.05,944.323785871965
-51.85,-25.05,1016.27864238411
-51.75,-25.05,996.129856512141
-51.65,-25.05,986.818432671082
-51.55,-25.05,925.537913907285
-51.45,-25.05,867.146136865342
-51.35,-25.05,740.222571743929
-51.25,-25.05,634.88559602649
-51.15,-25.05,579.005033112583
-51.05,-25.05,653.538454746137
-52.65,-25.15,547.339864864865
-52.55,-25.15,551.798513513514
-52.45,-25.15,612.097072072072
-52.35,-25.15,689.953265765766
-52.25,-25.15,812.709121621622
-52.15,-25.15,854.931418918919
-52.05,-25.15,869.02195945946
-51.95,-25.15,939.536599099099
-51.85,-25.15,1014.11891891892
-51.75,-25.15,1077.91463963964
-51.65,-25.15,1048.71171171171
-51.55,-25.15,1011.55484234234
-51.45,-25.15,1000.45929054054
-51.35,-25.15,893.603828828829
-51.25,-25.15,701.446002252252
-51.15,-25.15,707.558558558559
-51.05,-25.15,665.242387387387
-54.15,-20.05,534.897483443709
-54.05,-20.05,504.101501103753
-53.95,-20.05,520.939900662252
-53.85,-20.05,573.107560706402
-53.75,-20.05,538.763520971302
-53.65,-20.05,494.092825607064
-53.55,-20.05,475.405794701987
-53.45,-20.05,436.02555187638
-53.35,-20.05,401.840176600442
-53.25,-20.05,399.910816777042
-53.15,-20.05,454.598289183223
-53.05,-20.05,428.476876379691
-52.95,-20.05,437.604304635762
-52.85,-20.05,456.541169977925
-52.75,-20.05,466.388631346578
-52.65,-20.05,444.218498896247
-52.55,-20.05,441.174922737307
-54.15,-20.15,571.388153153153
-54.05,-20.15,519.556486486487
-53.95,-20.15,479.06661036036
-53.85,-20.15,521.91356981982
-53.75,-20.15,536.601238738739
-53.65,-20.15,490.963288288288
-53.55,-20.15,426.558614864865
-53.45,-20.15,418.165822072072
-53.35,-20.15,378.116891891892
-53.25,-20.15,396.256587837838
-53.15,-20.15,427.607488738739
-53.05,-20.15,396.45045045045
-52.95,-20.15,425.056869369369
-52.85,-20.15,454.811261261261
-52.75,-20.15,438.404391891892
-52.65,-20.15,445.04
-52.55,-20.15,425.671036036036
-54.15,-20.25,526.69173553719
-54.05,-20.25,532.726776859504
-53.95,-20.25,469.319972451791
-53.85,-20.25,487.237052341598
-53.75,-20.25,498.183402203857
-53.65,-20.25,490.923966942149
-53.55,-20.25,486.004683195592
-53.45,-20.25,448.559573002755
-53.35,-20.25,427.600137741047
-53.25,-20.25,367.39717630854
-53.15,-20.25,377.000826446281
-53.05,-20.25,398.008126721763
-52.95,-20.25,437.758746556474
-52.85,-20.25,454.078787878788
-52.75,-20.25,442.813842975207
-52.65,-20.25,404.362534435262
-52.55,-20.25,407.317851239669
-54.15,-20.35,509.050888888889
-54.05,-20.35,502.313055555555
-53.95,-20.35,475.068611111111
-53.85,-20.35,436.815416666667
-53.75,-20.35,481.776805555556
-53.65,-20.35,504.875069444444
-53.55,-20.35,479.082569444445
-53.45,-20.35,467.352013888889
-53.35,-20.35,437.367847222222
-53.25,-20.35,395.295138888889
-53.15,-20.35,367.494791666667
-53.05,-20.35,424.596388888889
-52.95,-20.35,392.168819444444
-52.85,-20.35,449.223055555556
-52.75,-20.35,457.775972222222
-52.65,-20.35,428.442777777778
-52.55,-20.35,394.408555555556
-54.15,-20.45,485.792833333333
-54.05,-20.45,445.889166666667
-53.95,-20.45,437.185416666667
-53.85,-20.45,423.052638888889
-53.75,-20.45,451.449236111111
-53.65,-20.45,454.185
-53.55,-20.45,473.158541666667
-53.45,-20.45,416.024791666667
-53.35,-20.45,392.408472222222
-53.25,-20.45,391.458125
-53.15,-20.45,365.534027777778
-53.05,-20.45,355.742152777778
-52.95,-20.45,392.150486111111
-52.85,-20.45,427.503402777778
-52.75,-20.45,415.368680555556
-52.65,-20.45,422.423777777778
-52.55,-20.45,419.575166666667
-54.15,-20.55,486.417111111111
-54.05,-20.55,498.473277777778
-53.95,-20.55,453.083402777778
-53.85,-20.55,401.551597222222
-53.75,-20.55,408.439097222222
-53.65,-20.55,474.221597222222
-53.55,-20.55,463.468194444445
-53.45,-20.55,463.056527777778
-53.35,-20.55,432.199305555556
-53.25,-20.55,388.486597222222
-53.15,-20.55,380.281041666667
-53.05,-20.55,351.263055555556
-52.95,-20.55,353.834444444444
-52.85,-20.55,396.837152777778
-52.75,-20.55,408.168125
-52.65,-20.55,388.549055555556
-52.55,-20.55,396.5695
-54.15,-20.65,503.738599439776
-54.05,-20.65,488.647731092437
-53.95,-20.65,446.823039215686
-53.85,-20.65,399.921918767507
-53.75,-20.65,393.607002801121
-53.65,-20.65,423.054761904762
-53.55,-20.65,442.900140056022
-53.45,-20.65,472.030182072829
-53.35,-20.65,447.681442577031
-53.25,-20.65,440.694117647059
-53.15,-20.65,415.51043417367
-53.05,-20.65,421.655182072829
-52.95,-20.65,354.91337535014
-52.85,-20.65,348.680882352941
-52.75,-20.65,391.589565826331
-52.65,-20.65,377.793109243697
-52.55,-20.65,362.241568627451
-54.15,-20.75,492.596143250689
-54.05,-20.75,455.077630853995
-53.95,-20.75,459.504063360882
-53.85,-20.75,430.755922865014
-53.75,-20.75,380.724104683196
-53.65,-20.75,372.000688705234
-53.55,-20.75,425.222589531681
-53.45,-20.75,424.074655647383
-53.35,-20.75,447.513429752066
-53.25,-20.75,462.585743801653
-53.15,-20.75,438.125550964187
-53.05,-20.75,403.84738292011
-52.95,-20.75,397.41067493113
-52.85,-20.75,349.628719008264
-52.75,-20.75,343.031473829201
-52.65,-20.75,378.479228650138
-52.55,-20.75,355.621542699724
-54.15,-20.85,498.3035
-54.05,-20.85,489.465611111111
-53.95,-20.85,498.703333333333
-53.85,-20.85,452.069930555556
-53.75,-20.85,415.425972222222
-53.65,-20.85,379.655277777778
-53.55,-20.85,372.922986111111
-53.45,-20.85,397.762847222222
-53.35,-20.85,437.454791666667
-53.25,-20.85,409.919583333333
-53.15,-20.85,438.061875
-53.05,-20.85,404.195069444445
-52.95,-20.85,370.438611111111
-52.85,-20.85,383.882013888889
-52.75,-20.85,348.225347222222
-52.65,-20.85,337.0425
-52.55,-20.85,358.427111111111
-54.15,-20.95,456.174277777778
-54.05,-20.95,451.7465
-53.95,-20.95,447.777083333333
-53.85,-20.95,454.440069444444
-53.75,-20.95,436.185138888889
-53.65,-20.95,421.130416666667
-53.55,-20.95,342.027708333333
-53.45,-20.95,388.635
-53.35,-20.95,385.501388888889
-53.25,-20.95,412.180972222222
-53.15,-20.95,433.848472222222
-53.05,-20.95,431.904722222222
-52.95,-20.95,398.730138888889
-52.85,-20.95,383.458402777778
-52.75,-20.95,365.617986111111
-52.65,-20.95,354.37
-52.55,-20.95,324.397722222222
-54.15,-21.05,455.028300220751
-54.05,-21.05,427.173598233996
-53.95,-21.05,423.200993377483
-53.85,-21.05,440.698896247241
-53.75,-21.05,420.446247240618
-53.65,-21.05,383.839183222958
-53.55,-21.05,394.852317880795
-53.45,-21.05,347.153035320088
-53.35,-21.05,354.624834437086
-53.25,-21.05,389.926766004415
-53.15,-21.05,397.501710816777
-53.05,-21.05,425.761368653422
-52.95,-21.05,427.723785871965
-52.85,-21.05,417.548565121413
-52.75,-21.05,386.429249448124
-52.65,-21.05,359.845518763797
-52.55,-21.05,364.155364238411
-54.15,-21.15,457.508333333333
-54.05,-21.15,449.714369369369
-53.95,-21.15,413.613626126126
-53.85,-21.15,412.257882882883
-53.75,-21.15,429.588175675676
-53.65,-21.15,420.792398648649
-53.55,-21.15,387.893355855856
-53.45,-21.15,403.617567567568
-53.35,-21.15,350.503490990991
-53.25,-21.15,357.286880630631
-53.15,-21.15,383.001970720721
-53.05,-21.15,391.865934684685
-52.95,-21.15,441.747072072072
-52.85,-21.15,410.304504504505
-52.75,-21.15,412.347691441441
-52.65,-21.15,385.755495495496
-52.55,-21.15,366.690855855856
-61.65,3.75,155.381611111111
-61.55,3.75,115.527222222222
-61.45,3.75,104.862013888889
-61.35,3.75,113.184722222222
-61.25,3.75,123.872708333333
-61.15,3.75,102.863472222222
-61.05,3.75,122.256527777778
-60.95,3.75,97.7670138888889
-60.85,3.75,100.445277777778
-60.75,3.75,100.081458333333
